Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
169975;412,1915;15,1009;1,2554;-0,0082;356,6225;286,8898;0,1534;True;True;0,1956;0,9651;0,0566;350,7064;63,0942;273,2117;-0,1222;0,2577;0,1641;-138,7320;True;True;-0,2493;0,9752;0,0947;11,5729;132,3917;95,4824;0,1531;0,0260;0,0830;-139,8014;
169980;412,2166;15,0924;1,2576;-0,0123;355,7556;287,1715;1,2255;True;True;0,1843;0,9880;0,0810;340,7023;70,5792;269,9341;-0,3397;1,0895;1,5693;-139,5461;True;True;-0,2500;0,9791;0,0951;13,4022;129,2628;95,8433;-0,2934;0,1193;-0,0021;-141,7144;
169985;412,2416;15,0786;1,2608;-0,0169;353,4723;287,1495;2,1548;True;True;0,1870;1,0022;0,1053;338,3167;76,6100;266,7449;0,1345;0,5121;1,1547;-141,0851;True;True;-0,2661;0,9864;0,1104;17,5010;140,0759;98,9180;-0,7365;0,4036;0,6073;-142,5368;
169990;412,2666;15,0623;1,2653;-0,0247;350,6588;286,5594;2,6593;True;True;0,1972;1,0295;0,1507;332,8080;73,8706;267,3778;-0,5303;0,3874;3,0107;-141,8021;True;True;-0,2762;0,9867;0,1177;18,4997;133,8639;97,5466;0,0021;-0,5171;0,1399;-142,1436;
169995;412,2916;15,0399;1,2706;-0,0403;346,3877;285,8445;3,2594;True;True;0,1307;1,0775;0,2212;327,4312;82,6158;262,3420;-3,1343;0,9789;2,5713;-146,0101;True;True;-0,2781;0,9710;0,1114;12,7991;127,9100;93,6875;-0,2633;-0,2072;-0,1738;-144,0715;
170000;412,3167;15,0219;1,2815;-0,0587;341,5231;283,7940;3,0053;True;True;0,0909;1,1292;0,3390;314,3929;82,8833;252,2148;-3,5331;2,5290;5,5526;-145,5066;True;True;-0,2928;0,9768;0,1066;12,4814;126,1763;93,7023;-0,4361;0,2436;0,0118;-148,7704;
170005;412,3417;15,0117;1,3114;-0,0711;334,8066;278,0415;4,0461;True;True;0,0533;1,2349;0,4921;310,4379;89,6133;244,4111;-0,1973;3,6587;7,3796;-145,7877;True;True;-0,3066;1,0018;0,1092;15,6435;130,1452;94,8558;-0,3052;0,7181;0,1107;-147,8205;
170010;412,3667;15,0111;1,3363;-0,0883;334,9976;275,2259;2,2575;True;True;0,1950;1,2816;0,6773;330,3562;107,2693;299,2200;12,5742;-7,7958;3,0198;-165,4988;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-149,9192;
170015;412,3917;15,0162;1,3251;-0,1065;338,6778;273,1147;5,7181;True;True;-0,0589;1,1973;0,4983;311,8791;117,3328;341,7325;-4,1080;-1,7005;-30,8126;115,1348;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-151,8168;
170020;412,4167;15,0273;1,2899;-0,1094;341,6369;271,4461;5,3111;True;True;-0,0399;1,0431;0,3984;313,9283;58,0566;344,8158;-2,9933;-7,0563;-3,4409;161,4553;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-157,7405;
170025;412,4418;15,0481;1,2812;-0,1086;344,4457;272,9411;5,3283;True;True;-0,0145;0,9854;0,2325;316,9637;22,3679;344,9532;0,6707;-1,1743;-3,5829;174,0050;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-151,5781;
170030;412,4668;15,0673;1,2823;-0,1028;345,4162;273,3664;5,4867;True;True;0,0067;0,9785;0,1379;327,5724;8,8943;334,3860;1,9391;-1,5631;-5,1850;-168,3450;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-143,5663;
170035;412,4918;15,0891;1,2667;-0,0893;347,2620;273,6517;4,7938;True;True;0,0468;0,9254;0,0882;356,6945;22,5553;310,0150;1,6779;-2,8760;-2,7252;-167,6128;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-142,1157;
170040;412,5168;15,1012;1,2614;-0,0777;349,2677;273,4975;3,2965;True;True;0,0865;0,9251;0,1138;357,0847;21,5550;287,3742;0,3622;-0,2829;1,3268;-146,0370;True;True;-0,3179;0,9145;0,0448;356,1705;117,0356;91,8995;1,1557;0,3076;-0,2060;-130,0844;
170045;412,5419;15,1055;1,2585;-0,0718;350,8997;272,8945;3,5248;True;True;0,1180;0,9412;0,1209;355,0890;28,8583;286,1540;2,5413;0,6000;-0,8174;-141,2339;True;True;-0,2945;0,9144;0,0447;348,0750;118,8023;89,8681;1,2206;-0,2143;-0,3844;-132,8355;
170050;412,5669;15,1075;1,2565;-0,0675;352,1270;271,2062;3,6542;True;True;0,1323;0,9564;0,1080;349,7592;35,9091;285,9536;0,1132;-0,1677;-0,9655;-143,3280;True;True;-0,2845;0,9189;0,0358;342,5712;128,5164;91,2511;0,1230;0,2961;-0,2147;-136,1598;
170055;412,5919;15,1068;1,2574;-0,0591;352,3413;274,7290;3,0630;True;True;0,1277;0,9517;0,1045;346,5484;42,4293;280,2715;-0,0368;-0,0088;0,0049;-141,4322;True;True;-0,2927;0,9222;0,0329;348,0598;126,5766;89,5261;-0,4654;-0,1623;0,0365;-136,9613;
170060;412,6169;15,1043;1,2565;-0,0501;352,9615;277,7435;2,3894;True;True;0,1293;0,9505;0,1078;346,1579;47,3727;283,3221;0,0927;-0,0944;-0,0633;-141,8499;True;True;-0,2920;0,9202;0,0364;349,7589;126,2464;90,7940;0,1921;-0,0689;0,0719;-136,3459;
